date,price,vol_spot_24h,market_cap
2019-06-19,34.49030312,569015628.268519,4833090693.744879
2019-06-20,35.25139482,636637447.341736,4950135106.4707575
2019-06-21,36.8299815,554034951.380073,5157341617.501331
2019-06-22,38.91793858,540952870.469896,5444559979.27476
2019-06-23,37.92614437,458420127.174361,5317366191.447736
2019-06-24,37.2855083,505906463.985543,5230849015.723017
2019-06-25,37.52768022,469235896.672972,5264089616.957419
2019-06-26,36.11575408,325608881.61262,5066153058.296499
2019-06-27,35.74632894,478806888.291353,5010433484.490698
2019-06-28,33.98946095,398518850.064834,4751801260.626573
2019-06-29,34.44017508,309098476.019312,4834384845.61612
2019-06-30,35.57000403,354473586.318506,5001220258.080439
2019-07-01,32.0894468,261834959.50158,4511665471.407503
2019-07-02,33.25846995,284896198.115547,4663169792.682729
2019-07-03,31.87192068,335470974.429479,4467346461.655679
2019-07-04,32.58947073,279468185.526558,4572105241.518767
2019-07-05,33.22910267,339615577.894329,4659887619.83046
2019-07-06,32.69095245,246047340.035852,4588827809.904668
2019-07-07,32.71442439,214684254.770477,4597167665.7238655
2019-07-08,33.06562097,188520942.427511,4638830309.290225
2019-07-09,33.41995235,257515081.570492,4684838627.8422365
2019-07-10,32.53941804,206210576.146487,4566488798.446848
2019-07-11,31.37039574,257707408.839736,4407009412.272718
2019-07-12,29.47546618,204760017.44652,4119531544.688404
2019-07-13,32.04633826,394444012.909967,4469994675.162688
2019-07-14,31.5727651,261655985.378685,4394416140.5938425
2019-07-15,28.43309611,251891277.343418,3972548359.232892
2019-07-16,28.36724993,200366016.471819,3957842252.028873
2019-07-17,25.20107504,392803308.199936,3517761488.652381
2019-07-18,27.54721821,502199697.758362,3847535318.9135447
2019-07-19,29.09426542,629518301.411192,4551855723.151257
2019-07-20,29.10330128,419908991.839055,4524310519.328916
2019-07-21,31.07522343,347050071.389612,4805485666.4547
2019-07-22,30.3923033,251847154.554462,4727428070.889302
2019-07-23,30.73883061,365423407.595218,4273525246.1333055
2019-07-24,29.57406677,288969810.255793,4599853134.793695
2019-07-25,29.02233201,241669214.815396,4516686409.372764
2019-07-26,28.87914025,289095454.636584,4506614256.120463
2019-07-27,28.88800672,211930046.100186,4494887897.456013
2019-07-28,27.6373154,179597575.822208,4297571121.600773
2019-07-29,27.73059672,192889941.619863,4314964481.657867
2019-07-30,27.01669153,163244169.31324,4194357406.8811984
2019-07-31,26.71307181,166536897.334206,4156576659.2969913
2019-08-01,27.72323251,205603769.875863,4308951831.036379
