date,price,vol_spot_24h,market_cap
2024-09-09,57041.78862320353,16825133554.61689,1126695284189.7441
2024-09-08,54891.8059860025,8332748953.765042,1084204233729.6802
2024-09-07,54223.27196713957,8790421004.8306,1070971273211.2332
2024-09-06,53985.1099631756,23833100696.555218,1066240634198.4244
2024-09-05,56154.43223083133,15096141747.14232,1109060874364.339
2024-09-04,58028.40797574379,17298114004.22768,1146043416884.9153
2024-09-03,57447.09147033856,12603760527.867311,1134535535043.297
2024-09-02,59136.19785362439,13541852664.954775,1167866874404.7324
2024-09-01,57372.10871426816,11414038168.997358,1132998516428.1113
2024-08-31,58969.44183720556,5757170230.91465,1164516920421.0935
2024-08-30,59180.45617966453,15576458056.291393,1168656056910.8308
2024-08-29,59379.926940476806,15255386605.43934,1172569657440.6821
2024-08-28,59069.8114099963,18958006306.651268,1166421085890.5093
2024-08-27,59550.64819718612,18345883334.401234,1175885372332.8394
2024-08-26,62927.4693579158,13758932513.628006,1242536674523.0928
2024-08-25,64373.564248562914,8454408250.50068,1271063235927.0706
2024-08-24,64161.14309053865,10076337052.746853,1266837068282.596
2024-08-23,64137.57698019033,19509323478.26432,1266340529506.7312
2024-08-22,60387.045532810924,13576907393.283474,1192262382371.1572
2024-08-21,61159.909210460726,15353732593.49802,1207488649929.4155
2024-08-20,59046.7092853462,13256853488.072477,1165745128303.7803
2024-08-19,59503.681876833434,11324925065.214985,1174738943680.19
2024-08-18,58720.22539619211,7137555702.597832,1159247349743.45
2024-08-17,59469.54878283032,5903672254.153545,1174008760577.086
2024-08-16,58879.36594774608,12927698856.426159,1162332558428.3499
2024-08-15,57642.401885853935,15702724843.5756,1137885280677.9507
2024-08-14,58747.361348502585,13427568270.925526,1159671620577.4915
2024-08-13,60560.02140481982,13122788968.784706,1195428660601.8962
2024-08-12,59337.86740219676,15503294297.986105,1171276810493.1108
2024-08-11,58820.33622652755,9490914296.839973,1161030147515.5571
2024-08-10,60915.04757342593,6858636247.890457,1202351259987.1306
2024-08-09,60931.336759710255,14955049031.534536,1202649198206.4004
2024-08-08,61823.557406122134,20097944579.679077,1220231212415.8877
2024-08-07,55020.49812262628,17761284916.322514,1085937480667.3463
2024-08-06,55998.50801515976,20927665774.31553,1105217857353.1736
2024-08-05,54077.63736263371,48904962737.70661,1067282632150.1477
2024-08-04,58147.32858137622,13476184134.814617,1147575674201.009
2024-08-03,60745.27777852545,13534010792.07698,1198819416326.1443
2024-08-02,61484.961091310855,19018000371.77886,1213392610840.3074
