date,price,vol_spot_24h,market_cap
2017-10-06,4347.54723951,623863525.065278,72202651600.90866
2017-10-07,4405.01620071,468192424.361209,73165830198.24252
2017-10-08,4562.3219311,771225396.336214,75788890435.07802
2017-10-09,4758.72164979,1128809802.803247,79061044585.54333
2017-10-10,4769.47734676,1134289150.287166,79249573590.62793
2017-10-11,4807.9258949,836737765.80882,79896727838.75775
2017-10-12,5331.61930195,2084912155.23986,88609513441.24539
2017-10-13,5610.49316223,3174154333.22038,93253757323.27052
2017-10-14,5679.21622166,2311782991.953836,94406037193.81062
2017-10-15,5684.04710412,1665374310.90421,94500193338.09784
2017-10-16,5728.93275055,1060235879.621264,95258545426.38309
2017-10-17,5643.85907705,1106795866.753988,93855824390.12392
2017-10-18,5592.78222421,2100240729.712624,93017336298.87628
2017-10-19,5696.38014134,1229468606.297799,94752516351.64404
2017-10-20,5952.77135879,1843078157.467656,99030673396.69296
2017-10-21,6043.9667313,1763987336.866072,100559216276.95663
2017-10-22,6003.46401893,1799855389.65007,99899292227.65865
2017-10-23,5959.98304059,2039339670.519878,99188570754.3323
2017-10-24,5550.08158529,2240037527.363162,92378194194.24738
2017-10-25,5704.87480651,1621897626.210054,94967978387.47089
2017-10-26,5883.05318447,1501048614.382047,97947023064.89774
2017-10-27,5775.51666531,1332315431.058208,96164443214.4004
2017-10-28,5734.30745398,892992277.06004,95484533854.62125
2017-10-29,6123.54977136,1942980852.58761,101977770673.5449
2017-10-30,6104.38870915,1307795534.584299,101669814828.64809
2017-10-31,6368.65164136,1800486324.20211,106082152741.21794
2017-11-01,6714.78898672,2095690342.820862,111860407349.42264
2017-11-02,7059.79386055,4363333285.959415,117621545279.66476
2017-11-03,7234.73838202,2826731064.906471,120546744685.76022
2017-11-04,7390.53522652,2043449643.008846,123154674357.55318
2017-11-05,7416.26795098,1942850008.834942,123596829565.80898
2017-11-06,7103.04608116,2653734034.849817,118388777524.7116
2017-11-07,7166.74137168,1829995407.419026,119464110442.1775
2017-11-08,7461.82443491,3478638875.179309,124396351241.9002
2017-11-09,7186.29277509,2330693500.643121,119816786360.0138
2017-11-10,6656.83969351,3886426125.514769,110999386930.46329
2017-11-11,6365.39785209,3148369501.39065,106146109132.28352
2017-11-12,5866.51312939,6001017946.926174,97832172888.0526
2017-11-13,6423.09140246,4636291555.878799,107125442451.24033
2017-11-14,6652.21677956,1824550614.66447,110957725266.311
2017-11-15,7297.66883633,2935591360.13778,121737427357.354
2017-11-16,7814.94440366,3413089663.2046,130381304858.568
2017-11-17,7783.54246476,3245859431.04955,129865386010.109
2017-11-18,7827.63146947,2227536660.24511,130622715624.408
2017-11-19,8011.14742989,1572771188.84144,133701043637.728
2017-11-20,8220.50996618,1706394365.70662,137213053125.934
2017-11-21,8114.13367954,2901936853.36067,135455116259.548
2017-11-22,8257.12389529,1528137247.48478,137857431278.079
2017-11-23,8117.66434763,1550586714.56084,135545106327.703
2017-11-24,8278.12843634,2135298893.09068,138239984963.008
2017-11-25,8743.15937791,2124257198.58414,146022669794.181
2017-11-26,9342.98864142,3493015606.59397,156058041450.11
2017-11-27,9831.40292992,3629754499.83265,164237026935.379
2017-11-28,10257.06741698,3453118781.61612,171368281967.209
2017-11-29,9875.89230819,10258439067.6534,165021094137.072
2017-11-30,10406.18772373,7443964832.98962,173903131019.367
2017-12-01,10995.72355312,5021611419.94158,183780731163.873
2017-12-02,11162.54503076,3178820954.9194,186591841366.624
2017-12-03,11256.70182875,5761492455.64625,188190520506.165
2017-12-04,11634.9849554,3216349724.23645,194541160318.899
2017-12-05,12174.25373979,3131952573.50185,203585321680.101
2017-12-06,13876.47357941,5086411370.06241,232080024191.322
2017-12-07,18491.18155423,16482921408.0842,309298517515.443
2017-12-08,16908.00495211,24144297784.1442,282850210542.754
2017-12-09,15266.42638947,7307194000.11675,255421618137.278
2017-12-10,15808.50989615,10474626172.7887,264523195368.976
2017-12-11,17106.50514889,7710546749.544,286279279595.202
2017-12-12,17249.92021466,4686094939.5687,288713846623.762
2017-12-13,16525.0444893,4407769522.20181,276619329724.168
2017-12-14,16865.36166488,4117594354.00804,282355027769.183
2017-12-15,17978.63055813,6146229228.58011,301031043805.055
2017-12-16,19665.39492724,5116192713.25694,329315720181.841
2017-12-17,19423.58015325,4251128480.35423,325311461891.215
2017-12-18,19188.05395693,5411492204.5264,321409248360.935
2017-12-19,18174.18675963,6141309845.2726,304459646943.618
2017-12-20,17059.88835026,7509260354.08289,285821795917.542
2017-12-21,16355.23822574,5580926436.9909,274043056258.078
2017-12-22,14084.82492678,12164204097.121,236028031210.852
2017-12-23,15241.91646565,5076754666.02441,255444795621.567
2017-12-24,14451.11454667,4129411907.77252,242218743695.445
2017-12-25,14302.75370818,2485439206.78209,239755987703.759
2017-12-26,16616.68205708,4255570625.9614,278573473665.536
2017-12-27,16373.08107957,4950722889.35151,274522325686.838
2017-12-28,15067.89949806,5266566467.59302,252666630245.445
2017-12-29,15096.55943607,3753038183.65771,253178163423.298
2017-12-30,13620.36187415,3600481281.03768,228445816988.881
2017-12-31,14839.59078542,2921202870.14992,248925602660.692
2018-01-01,14093.60683053,2345478673.51547,236440337971.831
2018-01-02,15321.93285176,4130217904.20997,257079617264.841
2018-01-03,15583.88553776,3310355625.125591,261505188675.858
2018-01-04,15976.36519417,4217387187.525639,268124738814.99704
2018-01-05,18336.92298017,6275687595.940333,307774011688.3515
2018-01-06,18343.66249341,4240919830.5153,307926110569.5282
2018-01-07,17039.87391385,3044989246.796485,286074127681.1376
2018-01-08,15900.3650216,5752981089.536744,266976271422.56152
2018-01-09,15604.72340824,4214092201.807066,262044268423.30463
2018-01-10,15509.27012682,4969472882.941215,260474112841.8448
2018-01-11,14050.56960635,5833888113.053883,236008991341.7292
2018-01-12,14759.29462992,4021952802.597695,247945818276.33105
2018-01-13,15193.31489798,3134247725.132476,255265724750.92688
2018-01-14,14476.58897137,3336056550.553205,243252295974.26068
2018-01-15,14411.99770692,3222958351.447812,242193794408.73285
2018-01-16,11723.91352067,9677283153.059654,197043955228.7924
2018-01-17,11415.39284428,10225958520.621689,191882616843.44727
2018-01-18,11569.42499209,6558304864.223331,194496634731.3023
2018-01-19,11758.46933277,4208563477.458158,197698672432.58115
2018-01-20,13260.27118728,4520485016.427376,222978421656.4629
2018-01-21,11703.50486286,4319501969.014785,196828374433.09152
2018-01-22,10991.59501308,5012581424.290013,184878210439.39847
2018-01-23,10894.00090534,4779406610.509539,183260375707.762
2018-01-24,11277.11597045,3582338295.944433,189730563330.7129
2018-01-25,11225.25445689,3204496193.302373,188880475665.0269
2018-01-26,11044.90723657,4616389063.310399,185867144988.1318
2018-01-27,11456.21350628,2894314081.375399,192805209257.3141
2018-01-28,11665.69693008,2682886340.599035,196359635508.99493
2018-01-29,11157.6638879,2345235501.178288,187828526722.43542
2018-01-30,11095.21068913,2321424679.531806,186776632503.01825
2018-01-31,9989.6897766,3804947187.228694,168188285150.7701
2018-02-01,10114.49508623,3225562144.838607,170304196700.15707
2018-02-02,9070.55544937,4769515274.345698,152744180864.1639
2018-02-03,8830.16351005,6813550017.173829,148715185541.37634
2018-02-04,8994.91486608,3422042094.733021,151507305722.97018
2018-02-05,8315.51749144,3337096341.006113,140081544557.2351
2018-02-06,6852.05270051,5313588642.981379,115444836533.44772
2018-02-07,7711.22032894,9152685412.95559,129936854004.4166
2018-02-08,7611.61027779,4862232217.401406,128271617562.32497
2018-02-09,8208.5720845,3190753947.378832,138345016554.78464
2018-02-10,8650.71675043,2960039948.907384,145812043727.55478
2018-02-11,8574.67763849,3371677737.531986,144544944416.7482
2018-02-12,8168.6377798,2806997176.95887,137716289625.30893
2018-02-13,8911.39857421,3069219870.565569,150256428069.51227
2018-02-14,8518.26907619,2551515988.216095,143645913955.80325
2018-02-15,9428.02560716,3282094240.879327,159007423075.0244
2018-02-16,10112.58014345,4332356645.963475,170569769073.98798
2018-02-17,10155.27705553,3141038601.332415,171309236631.063
2018-02-18,11006.64768596,3699819140.17471,185692327611.28845
2018-02-19,10523.4293058,4740378626.743881,177561296505.31497
2018-02-20,11103.09003615,3486171704.866562,187364222442.60483
2018-02-21,11502.37704964,4225354045.179005,194121879194.2264
2018-02-22,9973.59211952,4574800113.397884,168362084194.4766
2018-02-23,10032.86311231,4626064156.354444,169362253983.19455
2018-02-24,10301.88360934,4009462976.493817,173922837770.0662
2018-02-25,9742.62819007,3465387501.665697,164497574061.05917
2018-02-26,9699.51718152,2743650277.5619,163790896885.65796
2018-02-27,10355.57812649,3646748812.403751,174886939893.19846
2018-02-28,10709.38843105,3398119467.106269,180884108725.4301
2018-03-01,10346.66493104,3182259829.314932,174778709347.89926
2018-03-02,10859.55219439,2892166041.052399,183463718171.25656
2018-03-03,11098.07580925,3031487197.133308,187514886761.38766
2018-03-04,11356.04160167,3019436740.238814,191899353575.2401
2018-03-05,11286.67628917,2580256309.470718,190747933122.9373
2018-03-06,11526.42093029,2693945511.008508,194821583687.43448
2018-03-07,10727.71624921,3618749298.786025,181342656441.09247
2018-03-08,9999.68248605,4896773758.150409,169056252057.66943
2018-03-09,9420.85488959,4028135943.958039,159289105130.23843
2018-03-10,9276.33759031,5476476288.950579,156862284242.87494
2018-03-11,8890.865804,3260891795.801318,150359761907.83084
2018-03-12,9512.45611286,3876612721.947662,160888688653.47745
2018-03-13,9232.7058798,4019736166.690967,156177221215.63092
2018-03-14,9216.53097627,3628990704.006424,155921695042.49033
2018-03-15,8307.22338627,4020163253.192984,140553335048.27603
2018-03-16,8359.36528334,4571407139.639841,141449655895.93512
2018-03-17,8520.00815917,3070872383.161687,144184737078.2775
2018-03-18,8063.40979212,2591898944.228953,136472702736.8598
2018-03-19,8217.84219996,4330642347.54297,139102798580.5772
2018-03-20,8640.52143024,4276409099.704472,146274523240.43362
2018-03-21,8926.8204962,3554700592.279649,151135311240.4029
2018-03-22,8970.31790628,3081152046.023688,151888445786.24927
2018-03-23,8736.3857691,2931676659.593853,147943048662.1316
2018-03-24,8824.59283178,2877067842.098429,149451318665.61404
2018-03-25,8621.15079226,2444371384.269495,146022681302.7956
2018-03-26,8478.63819559,2066020545.392606,143623891714.18073
2018-03-27,8186.19606281,2972024162.97679,138684803358.9432
2018-03-28,7836.76304425,2653185409.403986,132779843611.38556
2018-03-29,7930.77954093,2033730316.759054,134386559681.90623
2018-03-30,7126.89519257,3680239216.31679,120777974799.76305
2018-03-31,6897.26857787,4264255594.746104,116900853303.24556
2018-04-01,6975.27531402,2565052340.232385,118234055446.5432
2018-04-02,6836.5723273,2649647152.169776,115896903503.0584
2018-04-03,7080.41723231,2253363912.167465,120044225923.52736
2018-04-04,7464.35609407,2762080502.610784,126568883854.60773
2018-04-05,6845.31597827,2544238382.121464,116084750821.3726
2018-04-06,6855.42230461,2568972345.702703,116269847527.26424
2018-04-07,6628.75445586,1840465005.571151,112436767361.37248
2018-04-08,6884.47723506,1856418405.574963,116789559212.79994
2018-04-09,6984.80896597,1413593787.187827,118505840498.72884
2018-04-10,6778.49157008,2437632634.286056,115017783885.65182
2018-04-11,6829.3165038,1550558592.492434,115885988821.2536
2018-04-12,6925.10199548,1586992258.340794,117533696704.9788
2018-04-13,7836.396994,4980342880.000814,133015394395.9933
2018-04-14,7845.75284011,3910297535.157101,133189892501.28044
2018-04-15,7897.71993086,2294693915.23948,134086501771.1168
2018-04-16,8258.0670837,2350690710.82853,140220533919.44476
2018-04-17,8030.99926195,2754142166.193959,136379313438.7644
2018-04-18,7873.6355101,2491337660.023414,133722872890.26544
2018-04-19,8097.4182331,2326968646.290812,137539507140.1945
2018-04-20,8277.46063916,2422027692.486585,140616565985.04083
2018-04-21,8499.45000871,2961030105.150343,144401932888.96182
2018-04-22,8878.4282603,3214807963.454137,150858701627.6664
2018-04-23,8769.01199947,2503340749.609301,149017082314.25253
2018-04-24,8881.39170435,2205498227.200402,150943914745.9957
2018-04-25,9716.48975733,4398198651.199843,165155791737.985
2018-04-26,8825.20250007,5523433548.358508,150020058558.80304
2018-04-27,9221.86802618,3847600029.556496,156779014055.27072
2018-04-28,8940.38112201,2839339948.818213,152009053536.4553
2018-04-29,9249.65952509,3006508147.812092,157282709009.46033
2018-04-30,9325.62885105,2827554754.472285,158592809944.5081
2018-05-01,9198.18950997,2508704421.018773,156443377473.375
2018-05-02,9024.38751178,2661071473.28962,153504488648.5945
2018-05-03,9122.65301383,2179558786.491802,155192629946.18726
2018-05-04,9551.13518382,1228125377.948853,162498830620.22913
2018-05-05,9634.53822597,2695999383.513853,163935762593.6642
2018-05-06,9766.24448549,2617990803.561576,166195961946.18
2018-05-07,9583.8717455,2626417557.066924,163109111220.656
2018-05-08,9308.26502572,2767085706.197567,158435513589.56033
2018-05-09,9149.51783315,2455200521.73373,155749835750.4752
2018-05-10,9248.96039558,2363841215.4382,157460887034.23203
2018-05-11,8969.94037574,2359598426.330252,152728483795.6562
2018-05-12,8405.56056324,3726075355.3037,143131877388.73486
2018-05-13,8480.58037613,2995955136.911169,144426929746.49615
2018-05-14,8683.98620314,2283320839.572009,147906738510.20526
2018-05-15,8696.97400387,3143239503.891285,148142733211.5191
2018-05-16,8473.34864905,2586241489.842495,144348790079.53476
2018-05-17,8343.1252217,2772906142.392107,142149224754.09787
2018-05-18,8056.05319237,2173653717.169043,137271416445.43768
2018-05-19,8202.82540955,2127912775.386318,139787112156.34103
2018-05-20,8180.62700991,1672351902.730261,139424471286.71832
2018-05-21,8443.26024592,1660868681.497386,143916527618.282
2018-05-22,8354.99633592,1711697912.265982,142427831413.29367
2018-05-23,8009.29950678,1895031387.309464,136550347058.65228
2018-05-24,7556.31604292,2777184892.735082,128842835523.63457
2018-05-25,7563.43546544,2602938656.909345,128977752305.11424
2018-05-26,7472.02260175,1959178260.217828,127435061535.96556
2018-05-27,7328.87167436,1289488237.447155,125008468874.2868
2018-05-28,7326.64394018,1247227035.27444,124985768473.80344
2018-05-29,7111.06892467,1770692328.402822,121322210033.3444
2018-05-30,7451.23083727,2224251684.16639,127138205821.77669
2018-05-31,7380.85155771,1772428207.794572,125953862789.73984
2018-06-01,7460.16694987,1714862985.080852,127322669333.3591
2018-06-02,7487.07630454,1637953742.809563,127797556817.80016
2018-06-03,7567.51293762,1531230053.845154,129185013358.09856
2018-06-04,7639.87944568,1432775393.816144,130436135448.66774
2018-06-05,7463.65499555,1643488925.360298,127444424300.66489
2018-06-06,7569.01133989,1754013549.828801,129259980382.17676
2018-06-07,7605.57848861,1562705992.38365,129898428226.3484
2018-06-08,7613.77739338,1459894514.226805,130052073722.89096
2018-06-09,7561.16610052,1362045102.422465,129167113170.94856
2018-06-10,7415.00137859,1102262799.210397,126683533782.87282
2018-06-11,6767.49948455,2788497500.783952,115631864817.82808
2018-06-12,6880.13364876,1973448735.786416,117568067796.62566
2018-06-13,6581.82807523,2060764062.981323,112482862604.77522
2018-06-14,6334.09890643,2571112868.450904,108260201574.019
2018-06-15,6644.72067974,2354179149.492833,113582443265.84216
2018-06-16,6406.80704951,1740752641.634127,109527730085.0741
2018-06-17,6478.81592433,1306649275.503008,110772203147.8282
2018-06-18,6418.85000189,1120785833.180067,109759607021.02477
2018-06-19,6677.53340291,1750367371.255583,114196505243.23885
2018-06-20,6708.68182028,1649449915.239385,114742187734.30664
2018-06-21,6714.37546123,1626421446.364752,114852494305.80464
2018-06-22,6690.83215161,1400178395.528042,114463912846.04524
2018-06-23,6088.57944239,2932411240.202098,104172397755.09848
2018-06-24,6169.43726386,1635692582.827238,105568325740.5693
2018-06-25,6159.70719379,2452039491.998072,105415073017.07507
2018-06-26,6241.84871171,4326984848.152794,106832748619.81493
2018-06-27,6069.87260617,3248018159.509183,103900589095.60583
2018-06-28,6117.03640962,2057221707.976688,104717160923.03616
2018-06-29,5879.98897441,1928320709.079448,100670773791.78276
2018-06-30,6182.25674792,2341618860.200694,105857391286.9164
2018-07-01,6366.49946751,2086842501.722632,109023438456.36496
2018-07-02,6312.87724313,2601785821.829853,108116702994.83368
2018-07-03,6595.54731281,3392521918.120934,112969688594.56374
