date,price,vol_spot_24h,market_cap
2020-11-25,0.41104684,28994700.089666,194540125.99873528
2020-11-24,0.37851859,24062548.032412,178982261.106013
2020-11-23,0.34800539,15598711.636907,164504186.45371303
2020-11-22,0.3460383,6581827.692775,163369056.5215931
2020-11-21,0.3428269,9791363.044839,161549434.88996837
2020-11-20,0.32382,7948636.98027,152342411.58825645
2020-11-19,0.31612313,8337443.819105,148652338.64409703
2020-11-18,0.31099116,7005507.224958,145986151.5442805
2020-11-17,0.31229601,8494131.010017,146529487.50966445
2020-11-16,0.30794642,5662326.218882,144217708.22062504
2020-11-15,0.30526212,3869990.35324,142748352.42596403
2020-11-14,0.31868493,4073304.723489,148687988.39636862
2020-11-13,0.31651002,5987448.39912,147487991.4147581
2020-11-12,0.32046581,7742041.085096,148920319.76869288
2020-11-11,0.30804289,4175513.931956,143150956.36966172
2020-11-10,0.29768436,3129659.081315,138055659.63036954
2020-11-09,0.30301712,2399280.223305,140489100.7747054
2020-11-08,0.29188855,4312857.748554,135141930.60503763
2020-11-07,0.30468038,3723112.936075,140667567.18408012
2020-11-06,0.29214489,3106760.791354,134536512.02605405
2020-11-05,0.2839424,2777597.381128,130526572.61631064
2020-11-04,0.29044007,3597904.049559,133392845.84074004
2020-11-03,0.28669246,3580435.253981,131624943.09372088
2020-11-02,0.29925415,1809440.308948,137193779.7797286
2020-11-01,0.30311822,2133363.531475,138639280.51114818
2020-10-31,0.30326603,2970525.137651,138509665.23343822
2020-10-30,0.30163252,2444798.985727,137451072.9025873
2020-10-29,0.30843914,5609866.984848,140214504.23016608
2020-10-28,0.30921089,4703293.295426,140735269.80502906
2020-10-27,0.30402504,4812522.795311,137832958.43673924
2020-10-26,0.30817791,2000978.144705,139672413.5631123
2020-10-25,0.31149847,2193956.273919,140873390.321584
2020-10-24,0.31640904,3917562.335812,143058476.38481534
2020-10-23,0.31401574,2991262.708096,141880247.75007027
2020-10-22,0.31132904,3452618.832196,140331813.40940672
2020-10-21,0.30998844,3844562.716023,139736772.45088255
2020-10-20,0.31999942,3505320.641326,144005303.3873489
2020-10-19,0.31377571,1061622.663679,141277429.95309955
2020-10-18,0.31664047,1368328.801251,142374387.5705238
2020-10-17,0.31861337,2803163.843101,143150470.23922512
2020-10-16,0.32394566,2469317.462325,145396479.4929771
2020-10-15,0.32012356,5695563.075905,143689525.0754255
2020-10-14,0.31609778,3139624.821843,141670383.37985763
2020-10-13,0.32543376,3510666.376472,145879319.53123882
2020-10-12,0.32096542,3068476.587734,143807545.19518545
2020-10-11,0.30806315,3107002.742611,137813181.3117806
2020-10-10,0.31701733,2747594.361864,141418132.89968127
2020-10-09,0.30127915,2331012.085221,134302553.8744033
2020-10-08,0.30288977,2473114.161814,134966049.7849916
2020-10-07,0.29438505,2653952.647821,131137855.67324468
2020-10-06,0.31075891,3676909.737762,138325933.36863378
2020-10-05,0.30172821,1935573.910176,134108436.72442149
2020-10-04,0.31079244,4295259.691866,138091496.44874123
2020-10-03,0.32996636,7173275.410741,146534325.8496208
2020-10-02,0.31780541,3401368.153266,140956908.13078746
2020-10-01,0.3342658,3283138.495783,148029512.70497698
2020-09-30,0.33298815,11758064.218717,147200906.2863954
2020-09-29,0.32292839,5322333.651108,143006598.23629752
2020-09-28,0.31279601,1822428.326304,138284634.1882707
2020-09-27,0.31584122,2979831.937449,139494840.7893658
2020-09-26,0.32375625,7775712.149992,142950392.8065998
2020-09-25,0.30190093,2920336.914228,132746513.25408788
2020-09-24,0.29009318,1952761.344585,128117438.54520988
2020-09-23,0.29999389,2712813.938331,132035527.88105676
2020-09-22,0.2886569,4888077.388708,127424249.39763854
2020-09-21,0.31004416,3848696.59215,136479916.57948744
2020-09-20,0.31732311,3753468.270542,139685583.7227789
2020-09-19,0.32165129,5343905.107705,141431628.59146097
2020-09-18,0.31210503,6251379.025112,137095038.31666628
2020-09-17,0.32019821,16661875.038575,140297563.48085833
2020-09-16,0.33784457,12008452.927796,147780502.25962055
2020-09-15,0.31979469,3964415.642305,140275635.93564233
2020-09-14,0.30932541,6243650.306528,135562114.98774925
2020-09-13,0.3294579,6295507.451744,143359532.08026394
2020-09-12,0.33835828,6998492.104488,148235627.10105056
2020-09-11,0.34926804,10849702.26956,152648362.66503295
2020-09-10,0.31758273,5020297.250709,138731741.71248642
2020-09-09,0.31704558,6149330.713117,138562677.0646467
2020-09-08,0.32572403,7813656.482793,142461291.85621592
2020-09-07,0.33367435,7144493.183006,145614665.9506617
2020-09-06,0.32820078,8055742.084521,142681470.82056767
2020-09-05,0.37044809,9110670.415228,161548933.9800907
2020-09-04,0.37993776,12158189.780754,166853473.62204266
2020-09-03,0.44335516,12647026.680189,193197227.6782601
2020-09-02,0.47899074,14372127.852674,208745119.28549072
2020-09-01,0.50915884,11470520.951255,221914872.5064956
2020-08-31,0.53234624,13854971.120601,231570910.610866
2020-08-30,0.53775491,16729430.729069,233495046.35863888
2020-08-29,0.56257253,21429056.936477,244718939.9327756
2020-08-28,0.50270748,16125750.721536,218732001.6155392
2020-08-27,0.49134665,11097256.733441,212942799.2306361
2020-08-26,0.46327567,15781154.903843,201086523.6427953
2020-08-25,0.52828951,11873526.865575,226642018.1235993
2020-08-24,0.48195613,16754088.947975,209002578.95988065
2020-08-23,0.46826297,13974469.554169,203049964.46892524
2020-08-22,0.43192929,20764709.585051,187161090.2936197
2020-08-21,0.51461841,15150959.177942,222704992.84153908
2020-08-20,0.50673609,65032077.782069,218454774.99957567
2020-08-19,0.56309354,15362438.89183,243319651.82649168
2020-08-18,0.56494754,13949991.8154,243641000.7677301
2020-08-17,0.60194335,26830181.463799,258840551.98772243
2020-08-16,0.51133414,7122852.394253,220770810.6193745
2020-08-15,0.51968086,19724610.78218,224016999.23188823
2020-08-14,0.51945778,33832685.712817,225420540.2414961
2020-08-13,0.55397193,29180606.386549,238444602.3494473
2020-08-12,0.52479717,38045246.477301,225918768.74407127
2020-08-11,0.57139792,51260126.460273,245750471.8753173
2020-08-10,0.43467006,20779480.367632,185924573.92975745
2020-08-09,0.36520724,12102306.202425,157773555.63176912
