Date,Price,Volume,Market_cap
2023-04-02 00:00:00 UTC+0,0.00012263,41726484.530301,722548812.38138270
2023-04-01 00:00:00 UTC+0,0.00012726,41232238.985534,750210951.24772830
2023-03-31 00:00:00 UTC+0,0.00012486,42767843.444355,736042042.03695200
2023-03-30 00:00:00 UTC+0,0.00012267,42476795.234115,723115742.55940530
2023-03-29 00:00:00 UTC+0,0.00012401,40198200.432041,730993151.81362300
2023-03-28 00:00:00 UTC+0,0.00012138,32688960.554575,715758962.64074800
2023-03-27 00:00:00 UTC+0,0.00012051,45002289.493974,710590655.72546390
2023-03-26 00:00:00 UTC+0,0.00012456,50226968.099084,734559711.45862400
2023-03-25 00:00:00 UTC+0,0.00012582,74660024.821305,742134810.11848460
2023-03-24 00:00:00 UTC+0,0.00012275,44121031.043282,724225200.09807110
2023-03-23 00:00:00 UTC+0,0.00012602,60366337.960951,744259387.53175310
2023-03-22 00:00:00 UTC+0,0.00012491,63219273.207736,737835375.73221800
2023-03-21 00:00:00 UTC+0,0.00012947,78481914.869425,764815353.65952100
2023-03-20 00:00:00 UTC+0,0.00012668,76991047.676744,748808290.83258430
2023-03-19 00:00:00 UTC+0,0.00013540,78657040.323202,800291447.73870620
2023-03-18 00:00:00 UTC+0,0.00013258,124258313.209831,783540939.09819970
2023-03-17 00:00:00 UTC+0,0.00013179,82739261.774075,778872813.89848430
2023-03-16 00:00:00 UTC+0,0.00012574,66008949.966997,743174115.57267730
2023-03-15 00:00:00 UTC+0,0.00012407,93143560.563777,731200066.85968200
2023-03-14 00:00:00 UTC+0,0.00013300,114221912.083522,783902578.31296870
2023-03-13 00:00:00 UTC+0,0.00013202,97045228.648440,778322634.67106740
2023-03-12 00:00:00 UTC+0,0.00012869,63681021.179919,758972282.61936640
2023-03-11 00:00:00 UTC+0,0.00012166,70399750.435096,717695103.62960470
2023-03-10 00:00:00 UTC+0,0.00012520,113202121.340254,738997968.55295520
2023-03-09 00:00:00 UTC+0,0.00012927,91311356.683119,762944163.79849650
2023-03-08 00:00:00 UTC+0,0.00013056,79076187.637807,770715242.50177100
2023-03-07 00:00:00 UTC+0,0.00014179,53119513.139540,837077642.78198240
2023-03-06 00:00:00 UTC+0,0.00014608,45584068.813348,862596258.16996300
2023-03-05 00:00:00 UTC+0,0.00014461,42221360.563506,855398725.61290860
2023-03-04 00:00:00 UTC+0,0.00014570,59225691.273763,860765577.93492540
2023-03-03 00:00:00 UTC+0,0.00015170,144995460.677162,896562283.20961180
2023-03-02 00:00:00 UTC+0,0.00016939,177377594.666283,1003054324.83675380
2023-03-01 00:00:00 UTC+0,0.00016553,49399279.739622,979223547.06602240
2023-02-28 00:00:00 UTC+0,0.00016359,61608824.984098,967676950.82389950
2023-02-27 00:00:00 UTC+0,0.00016139,43357297.410273,954753585.97519810
2023-02-26 00:00:00 UTC+0,0.00016315,40227887.965012,965163363.90425570
2023-02-25 00:00:00 UTC+0,0.00016139,70763706.221556,954888688.57700560
2023-02-24 00:00:00 UTC+0,0.00016441,102508399.949409,972839409.30261650
2023-02-23 00:00:00 UTC+0,0.00016281,45858042.410268,963039583.32744220
2023-02-22 00:00:00 UTC+0,0.00016375,63653239.867723,968605913.85211100
2023-02-21 00:00:00 UTC+0,0.00016595,65258684.329229,981370492.61456400
2023-02-20 00:00:00 UTC+0,0.00017002,72010825.182483,1005113067.48769890
2023-02-19 00:00:00 UTC+0,0.00016830,33264514.755549,994957138.63778730
2023-02-18 00:00:00 UTC+0,0.00017197,39173242.951827,1016640610.74087560
2023-02-17 00:00:00 UTC+0,0.00017000,44684558.035552,1005277237.23822860
2023-02-16 00:00:00 UTC+0,0.00016640,62681920.741434,984339648.81812140
2023-02-15 00:00:00 UTC+0,0.00017565,58843576.510309,1039066005.07297680
2023-02-14 00:00:00 UTC+0,0.00016932,54326064.597037,1002066595.60853140
2023-02-13 00:00:00 UTC+0,0.00016959,69536348.104660,1004287140.31210300
2023-02-12 00:00:00 UTC+0,0.00016484,31848457.446849,976586983.27628990
2023-02-11 00:00:00 UTC+0,0.00016796,38110978.102388,995297348.10118130
2023-02-10 00:00:00 UTC+0,0.00016524,45181914.466947,979519955.89388050
2023-02-09 00:00:00 UTC+0,0.00015990,63502407.173388,947966079.19976300
2023-02-08 00:00:00 UTC+0,0.00018004,48090111.235690,1075744972.97497320
2023-02-07 00:00:00 UTC+0,0.00018594,100260238.900754,1111468460.10497780
2023-02-06 00:00:00 UTC+0,0.00018157,113956713.423472,1084965130.37823630
2023-02-05 00:00:00 UTC+0,0.00018144,153857643.320854,1084211297.20561000
2023-02-04 00:00:00 UTC+0,0.00019186,198707173.469509,1146584778.73106700
2023-02-03 00:00:00 UTC+0,0.00020197,677750250.799706,1206010875.54481360
2023-02-02 00:00:00 UTC+0,0.00016899,103290613.227814,1008613719.53988910
2023-02-01 00:00:00 UTC+0,0.00017128,89625933.507540,1022037327.11170070
2023-01-31 00:00:00 UTC+0,0.00017150,106236372.687393,1023083671.59916060
2023-01-30 00:00:00 UTC+0,0.00016470,88366069.689403,982534509.99140240
2023-01-29 00:00:00 UTC+0,0.00017579,68354007.668691,1048624873.15105210
2023-01-28 00:00:00 UTC+0,0.00017357,93124359.363686,1035448414.87739850
2023-01-27 00:00:00 UTC+0,0.00017240,63307193.092821,1029142943.37025340
2023-01-26 00:00:00 UTC+0,0.00017159,67533694.660220,1023667512.95614370
2023-01-25 00:00:00 UTC+0,0.00017351,78669450.351125,1035265573.13506360
2023-01-24 00:00:00 UTC+0,0.00017003,84587583.533256,1014373420.76813650
2023-01-23 00:00:00 UTC+0,0.00017896,106139313.440949,1068458645.39384070
2023-01-22 00:00:00 UTC+0,0.00018138,137662321.659715,1083025092.20180750
2023-01-21 00:00:00 UTC+0,0.00017904,194810662.684554,1069010302.97917510
2023-01-20 00:00:00 UTC+0,0.00017903,111397736.427160,1069394068.12341320
2023-01-19 00:00:00 UTC+0,0.00017388,151955645.437905,1039290088.77683750
2023-01-18 00:00:00 UTC+0,0.00016173,169852539.058565,966859710.15383530
2023-01-17 00:00:00 UTC+0,0.00017459,103821940.339240,1044940910.45160230
2023-01-16 00:00:00 UTC+0,0.00017712,179358476.348634,1084635016.54765300
2023-01-15 00:00:00 UTC+0,0.00018087,277917999.329303,1066392914.94499150
2023-01-14 00:00:00 UTC+0,0.00017671,357392908.411043,1062977524.86553470
2023-01-13 00:00:00 UTC+0,0.00017677,188073228.766112,1010272329.77478550
2023-01-12 00:00:00 UTC+0,0.00016824,130920243.954660,1000918540.09457160
2023-01-11 00:00:00 UTC+0,0.00016532,95676642.445864,1000419638.43635730
2023-01-10 00:00:00 UTC+0,0.00016664,130906931.502029,1017574214.79098240
2023-01-09 00:00:00 UTC+0,0.00016965,267185558.604835,949969105.15728830
2023-01-08 00:00:00 UTC+0,0.00015841,76354640.570782,921697326.83650530
2023-01-07 00:00:00 UTC+0,0.00015343,44881768.933292,936332852.26375110
2023-01-06 00:00:00 UTC+0,0.00015605,75555215.846616,917195514.85329060
2023-01-05 00:00:00 UTC+0,0.00015214,97327458.211543,951004060.17185100
2023-01-04 00:00:00 UTC+0,0.00015808,130129901.520211,938582885.63300350
2023-01-03 00:00:00 UTC+0,0.00015599,203956994.072092,962168802.75241600
2023-01-02 00:00:00 UTC+0,0.00015952,143242319.658724,899966684.69285390
2023-01-01 00:00:00 UTC+0,0.00014988,100522902.514310,873151601.54280950
2022-12-31 00:00:00 UTC+0,0.00014485,95820772.401454,861273682.11937740
2022-12-30 00:00:00 UTC+0,0.00014341,117814447.897486,893442933.44038720
2022-12-29 00:00:00 UTC+0,0.00014973,140936224.774456,880095452.43758060
2022-12-28 00:00:00 UTC+0,0.00014733,195286166.166243,1024075908.31496040
2022-12-27 00:00:00 UTC+0,0.00017242,316069744.009810,965468899.74482240
2022-12-26 00:00:00 UTC+0,0.00016047,147996155.167636,867974193.97849630
2022-12-25 00:00:00 UTC+0,0.00014515,61239538.972293,872485608.39574680
2022-12-24 00:00:00 UTC+0,0.00014574,67277533.967426,854279400.99862980
2022-12-23 00:00:00 UTC+0,0.00014263,108704815.375461,814677842.39087980
2022-12-22 00:00:00 UTC+0,0.00013612,114887967.778922,767917692.48128530
2022-12-21 00:00:00 UTC+0,0.00012904,59381993.608051,800843144.18477800
2022-12-20 00:00:00 UTC+0,0.00013380,64474683.149768,780932504.17327630
2022-12-19 00:00:00 UTC+0,0.00013038,82521386.976467,846398679.65055730
2022-12-18 00:00:00 UTC+0,0.00014112,38602894.242395,857755634.49388700
2022-12-17 00:00:00 UTC+0,0.00014329,116029721.406498,814125969.24473380
2022-12-16 00:00:00 UTC+0,0.00013782,91458803.696736,963895887.96103880
2022-12-15 00:00:00 UTC+0,0.00016132,52548736.292439,990738238.98188700
2022-12-14 00:00:00 UTC+0,0.00016515,54477469.294593,1005268219.71641360
2022-12-13 00:00:00 UTC+0,0.00016821,90498255.111604,1019966266.20356490
2022-12-12 00:00:00 UTC+0,0.00017046,83823191.559508,1000464446.98737530
2022-12-11 00:00:00 UTC+0,0.00016764,46828847.968675,1020554991.88337470
2022-12-10 00:00:00 UTC+0,0.00017179,53345562.677659,1028711451.03360210
2022-12-09 00:00:00 UTC+0,0.00017276,81479427.674230,1039495416.25022100
2022-12-08 00:00:00 UTC+0,0.00017389,147169231.047657,992389485.86006860
2022-12-07 00:00:00 UTC+0,0.00016584,79838581.129392,1028555621.30626940
2022-12-06 00:00:00 UTC+0,0.00017252,80451868.102672,1042614859.13008380
2022-12-05 00:00:00 UTC+0,0.00017508,85420066.429090,1055510346.15732060
2022-12-04 00:00:00 UTC+0,0.00017713,80719687.680017,1038921959.29127780
2022-12-03 00:00:00 UTC+0,0.00017400,98937607.560448,1090851949.09833650
2022-12-02 00:00:00 UTC+0,0.00018162,286040558.228625,1002181419.13708000
2022-12-01 00:00:00 UTC+0,0.00016982,126583178.620388,989179968.00771750
2022-11-30 00:00:00 UTC+0,0.00016587,85081899.630264,960305466.03134510
2022-11-29 00:00:00 UTC+0,0.00016092,70379489.938712,952769512.12069990
2022-11-28 00:00:00 UTC+0,0.00015896,80426851.633706,977548636.68895050
2022-11-27 00:00:00 UTC+0,0.00016189,93469319.738616,955554612.60024100
2022-11-26 00:00:00 UTC+0,0.00015908,78870505.234860,955138136.74108720
2022-11-25 00:00:00 UTC+0,0.00015844,80814999.923994,973660556.41204360
2022-11-24 00:00:00 UTC+0,0.00016254,70631065.498930,988713456.84760010
2022-11-23 00:00:00 UTC+0,0.00016489,123489035.290398,971901241.70887770
2022-11-22 00:00:00 UTC+0,0.00016110,144389706.822176,909622174.50649930
2022-11-21 00:00:00 UTC+0,0.00015151,141335924.655142,951583283.36782480
2022-11-20 00:00:00 UTC+0,0.00015935,108886186.975363,1196924250.28047940
2022-11-19 00:00:00 UTC+0,0.00017371,67568832.591976,1227545739.26270410
2022-11-18 00:00:00 UTC+0,0.00017668,131910321.890217,1186668991.39878500
2022-11-17 00:00:00 UTC+0,0.00017254,97109407.236947,1233040237.93923230
2022-11-16 00:00:00 UTC+0,0.00017884,141836187.627302,1269740518.76688220
2022-11-15 00:00:00 UTC+0,0.00018365,172037079.986684,1200804303.40320440
2022-11-14 00:00:00 UTC+0,0.00017296,187406369.369422,1165492514.72003360
2022-11-13 00:00:00 UTC+0,0.00017051,141069639.772418,1250426639.42624400
2022-11-12 00:00:00 UTC+0,0.00018135,122119549.110389,1299130948.89238830
2022-11-11 00:00:00 UTC+0,0.00018888,206796191.135905,1333700728.74910330
2022-11-10 00:00:00 UTC+0,0.00019476,370607641.539270,1257805082.68398000
2022-11-09 00:00:00 UTC+0,0.00018584,624469959.695870,1321776521.47549630
2022-11-08 00:00:00 UTC+0,0.00018886,471013650.493897,1620934334.79489200
2022-11-07 00:00:00 UTC+0,0.00023808,200517224.613517,1592978355.65832500
2022-11-06 00:00:00 UTC+0,0.00023178,205569783.192522,1693561775.78698520
2022-11-05 00:00:00 UTC+0,0.00024546,412863762.177879,1795027979.06498120
2022-11-04 00:00:00 UTC+0,0.00026050,466023991.565598,1504245293.33781740
2022-11-03 00:00:00 UTC+0,0.00021880,249427184.981622,1468227777.48514580
2022-11-02 00:00:00 UTC+0,0.00021297,303389298.580300,1496840979.49159500
2022-11-01 00:00:00 UTC+0,0.00022031,251749861.157861,1666004348.96189760
2022-10-31 00:00:00 UTC+0,0.00024351,254218632.086363,1716803441.08863000
2022-10-30 00:00:00 UTC+0,0.00024922,487345041.428024,1632115258.13854500
2022-10-29 00:00:00 UTC+0,0.00023735,296936879.163272,1675747804.91008950
2022-10-28 00:00:00 UTC+0,0.00024319,285819136.082968,1658146985.35603280
2022-10-27 00:00:00 UTC+0,0.00024006,272896691.940452,1677999623.52647600
2022-10-26 00:00:00 UTC+0,0.00024380,253828373.105738,1632848334.61706920
2022-10-25 00:00:00 UTC+0,0.00023735,205391157.134102,1587950154.44934800
2022-10-24 00:00:00 UTC+0,0.00023065,158286156.552025,1644913921.96252200
2022-10-23 00:00:00 UTC+0,0.00023907,243458304.639859,1607202350.81238560
2022-10-22 00:00:00 UTC+0,0.00023300,153184581.346305,1640152281.50463000
2022-10-21 00:00:00 UTC+0,0.00023717,238758304.236635,1626706062.96072910
2022-10-20 00:00:00 UTC+0,0.00023613,207746132.081095,1718089758.50958870
2022-10-19 00:00:00 UTC+0,0.00025336,268769628.234126,1747598722.80994440
2022-10-18 00:00:00 UTC+0,0.00025257,252846464.745046,1825399441.74035840
2022-10-17 00:00:00 UTC+0,0.00026408,219160970.103125,1812197626.10756280
2022-10-16 00:00:00 UTC+0,0.00026360,220531292.437932,1832158674.02680040
2022-10-15 00:00:00 UTC+0,0.00026432,234668475.456461,1873575499.28337960
2022-10-14 00:00:00 UTC+0,0.00027207,298840266.638294,1915200576.48855140
2022-10-13 00:00:00 UTC+0,0.00027773,570625259.856584,1973134566.22240690
2022-10-12 00:00:00 UTC+0,0.00028055,426989482.050167,1927489468.05700200
2022-10-11 00:00:00 UTC+0,0.00028745,458760328.635611,1980412907.14145160
2022-10-10 00:00:00 UTC+0,0.00030676,310336092.422067,2113719434.23615620
2022-10-09 00:00:00 UTC+0,0.00029498,235988891.644378,2030309056.94323600
2022-10-08 00:00:00 UTC+0,0.00028529,369028137.764503,1973303446.88782500
2022-10-07 00:00:00 UTC+0,0.00028560,274057467.979914,1967954959.28140690
2022-10-06 00:00:00 UTC+0,0.00030159,380867134.610232,2078213389.09721780
2022-10-05 00:00:00 UTC+0,0.00030698,500735462.543493,2119974390.05428770
2022-10-04 00:00:00 UTC+0,0.00031073,869805011.082251,2138732422.42796130
2022-10-03 00:00:00 UTC+0,0.00033411,1030654926.826527,2310210641.63106540
2022-10-02 00:00:00 UTC+0,0.00033343,522538883.227782,2318792079.94013700
2022-10-01 00:00:00 UTC+0,0.00030509,635073950.898491,2102576728.93620510
2022-09-30 00:00:00 UTC+0,0.00028358,428081268.800091,1949955956.01542950
2022-09-29 00:00:00 UTC+0,0.00027561,717410152.511079,1904045460.06890180
2022-09-28 00:00:00 UTC+0,0.00027939,868583916.953870,1934761344.17611000
2022-09-27 00:00:00 UTC+0,0.00030954,2483453934.542616,2136218187.56174200
2022-09-26 00:00:00 UTC+0,0.00019658,492801924.320485,1359676052.94371300
2022-09-25 00:00:00 UTC+0,0.00022666,390509994.398649,1565824997.28739450
2022-09-24 00:00:00 UTC+0,0.00025763,647614418.252387,1779075782.62311700
2022-09-23 00:00:00 UTC+0,0.00027541,345027352.809608,1888014210.10557250
2022-09-22 00:00:00 UTC+0,0.00028350,543545990.066862,1950013282.98510220
2022-09-21 00:00:00 UTC+0,0.00030176,495252976.060263,2088191168.66371630
2022-09-20 00:00:00 UTC+0,0.00031144,792934198.752133,2156263454.80385350
2022-09-19 00:00:00 UTC+0,0.00027217,523848950.347102,1880255965.98258070
2022-09-18 00:00:00 UTC+0,0.00030997,704138120.159831,2126015954.70162460
2022-09-17 00:00:00 UTC+0,0.00030827,1233948656.305296,2137802156.23803280
2022-09-16 00:00:00 UTC+0,0.00025733,733690292.598986,1790996501.73975900
2022-09-15 00:00:00 UTC+0,0.00030194,1225705365.749223,2084016842.07802500
2022-09-14 00:00:00 UTC+0,0.00035767,1755916823.902963,2482810960.23827930
2022-09-13 00:00:00 UTC+0,0.00030133,1232230758.077191,2097703979.84186300
2022-09-12 00:00:00 UTC+0,0.00041519,971399021.942375,2864891181.13590800
2022-09-11 00:00:00 UTC+0,0.00043635,1629656901.680543,3021495752.41439400
2022-09-10 00:00:00 UTC+0,0.00043001,2670177422.212666,2961791499.85169120
2022-09-09 00:00:00 UTC+0,0.00051883,3509915487.152134,3591482111.75928900
2022-09-08 00:00:00 UTC+0,0.00044372,2263114450.861800,3102573760.83755870
2022-09-07 00:00:00 UTC+0,0.00038200,2346190348.879070,2679960093.69170600
2022-09-06 00:00:00 UTC+0,0.00041052,1790927525.164588,0.00000000
2022-09-05 00:00:00 UTC+0,0.00025154,352640977.274625,0.00000000
2022-09-04 00:00:00 UTC+0,0.00025911,538595781.402131,0.00000000
2022-09-03 00:00:00 UTC+0,0.00024235,968424164.723997,0.00000000
2022-09-02 00:00:00 UTC+0,0.00027388,1620969512.592743,0.00000000
2022-09-01 00:00:00 UTC+0,0.00022945,705161259.566308,0.00000000
2022-08-31 00:00:00 UTC+0,0.00015796,367476173.065495,0.00000000
2022-08-30 00:00:00 UTC+0,0.00013226,125043350.368350,0.00000000
2022-08-29 00:00:00 UTC+0,0.00012600,139522558.458756,0.00000000
2022-08-28 00:00:00 UTC+0,0.00013471,223948699.414210,0.00000000
2022-08-27 00:00:00 UTC+0,0.00012224,320855468.515844,0.00000000
2022-08-26 00:00:00 UTC+0,0.00013316,251147887.772694,0.00000000
2022-08-25 00:00:00 UTC+0,0.00009952,80345447.573322,0.00000000
2022-08-24 00:00:00 UTC+0,0.00010559,121427711.929665,0.00000000
2022-08-23 00:00:00 UTC+0,0.00009198,41011297.574347,0.00000000
2022-08-22 00:00:00 UTC+0,0.00009068,27004041.766628,0.00000000
2022-08-21 00:00:00 UTC+0,0.00008832,32700798.429491,0.00000000
2022-08-20 00:00:00 UTC+0,0.00008685,59006793.133755,0.00000000
2022-08-19 00:00:00 UTC+0,0.00009368,47653301.423012,0.00000000
2022-08-18 00:00:00 UTC+0,0.00009529,40112265.618166,0.00000000
2022-08-17 00:00:00 UTC+0,0.00009738,32304230.425339,0.00000000
2022-08-16 00:00:00 UTC+0,0.00009701,78228013.547616,0.00000000
2022-08-15 00:00:00 UTC+0,0.00010021,102837370.769495,0.00000000
2022-08-14 00:00:00 UTC+0,0.00009709,29030881.256671,0.00000000
2022-08-13 00:00:00 UTC+0,0.00009802,35847971.771821,0.00000000
2022-08-12 00:00:00 UTC+0,0.00009683,35229537.770322,0.00000000
2022-08-11 00:00:00 UTC+0,0.00009850,58307452.157933,0.00000000
2022-08-10 00:00:00 UTC+0,0.00009706,79797860.916688,0.00000000
2022-08-09 00:00:00 UTC+0,0.00009943,33873103.765923,0.00000000
2022-08-08 00:00:00 UTC+0,0.00009946,31384506.045538,0.00000000
2022-08-07 00:00:00 UTC+0,0.00010027,28747702.017450,0.00000000
2022-08-06 00:00:00 UTC+0,0.00010071,29999660.246463,0.00000000
2022-08-05 00:00:00 UTC+0,0.00009932,34338668.056247,0.00000000
2022-08-04 00:00:00 UTC+0,0.00010052,42210581.315971,0.00000000
2022-08-03 00:00:00 UTC+0,0.00010004,67845749.732773,0.00000000
2022-08-02 00:00:00 UTC+0,0.00010530,194008490.660040,0.00000000
2022-08-01 00:00:00 UTC+0,0.00009833,57236240.695574,0.00000000
2022-07-31 00:00:00 UTC+0,0.00009818,47167829.927289,0.00000000
2022-07-30 00:00:00 UTC+0,0.00009898,55541207.219665,0.00000000
2022-07-29 00:00:00 UTC+0,0.00010009,71218381.236792,0.00000000
2022-07-28 00:00:00 UTC+0,0.00009887,81193796.557478,0.00000000
2022-07-27 00:00:00 UTC+0,0.00009182,57698559.719844,0.00000000
2022-07-26 00:00:00 UTC+0,0.00009236,47877028.766144,0.00000000
2022-07-25 00:00:00 UTC+0,0.00009950,34100566.154450,0.00000000
2022-07-24 00:00:00 UTC+0,0.00010027,59327022.561045,0.00000000
2022-07-23 00:00:00 UTC+0,0.00010051,54109355.706707,0.00000000
2022-07-22 00:00:00 UTC+0,0.00010233,67374713.007725,0.00000000
2022-07-21 00:00:00 UTC+0,0.00010079,100700813.639119,0.00000000
2022-07-20 00:00:00 UTC+0,0.00010633,75057820.544871,0.00000000
2022-07-19 00:00:00 UTC+0,0.00010610,109554497.310510,0.00000000
2022-07-18 00:00:00 UTC+0,0.00010193,68688987.180036,0.00000000
2022-07-17 00:00:00 UTC+0,0.00010464,79039435.093870,0.00000000
2022-07-16 00:00:00 UTC+0,0.00010754,187857074.413965,0.00000000
2022-07-15 00:00:00 UTC+0,0.00009218,71993950.218636,0.00000000
2022-07-14 00:00:00 UTC+0,0.00009519,97874210.140587,0.00000000
2022-07-13 00:00:00 UTC+0,0.00009227,109547878.033274,0.00000000
2022-07-12 00:00:00 UTC+0,0.00010503,66431923.303836,0.00000000
2022-07-11 00:00:00 UTC+0,0.00011093,96841598.173855,0.00000000
2022-07-10 00:00:00 UTC+0,0.00011060,61754320.600110,0.00000000
2022-07-09 00:00:00 UTC+0,0.00011055,79849009.562424,0.00000000
2022-07-08 00:00:00 UTC+0,0.00011225,117626192.379361,0.00000000
2022-07-07 00:00:00 UTC+0,0.00011213,105674231.317440,0.00000000
2022-07-06 00:00:00 UTC+0,0.00011702,181751962.405526,0.00000000
2022-07-05 00:00:00 UTC+0,0.00012887,108923842.016672,0.00000000
2022-07-04 00:00:00 UTC+0,0.00013037,121201913.855177,0.00000000
2022-07-03 00:00:00 UTC+0,0.00012323,223520222.015771,0.00000000
2022-07-02 00:00:00 UTC+0,0.00013324,390298900.441967,0.00000000
2022-07-01 00:00:00 UTC+0,0.00011372,543874606.616419,0.00000000
2022-06-30 00:00:00 UTC+0,0.00016287,1046633806.951034,0.00000000
2022-06-29 00:00:00 UTC+0,0.00010665,386490484.658476,0.00000000
2022-06-28 00:00:00 UTC+0,0.00008844,420748931.662525,0.00000000
2022-06-27 00:00:00 UTC+0,0.00006542,93236048.756773,0.00000000
2022-06-26 00:00:00 UTC+0,0.00005865,25081641.939502,0.00000000
2022-06-25 00:00:00 UTC+0,0.00005932,33064006.135165,0.00000000
2022-06-24 00:00:00 UTC+0,0.00005765,22684675.611473,0.00000000
2022-06-23 00:00:00 UTC+0,0.00005666,29734108.931329,0.00000000
2022-06-22 00:00:00 UTC+0,0.00005847,56582770.390726,0.00000000
2022-06-21 00:00:00 UTC+0,0.00005834,53280071.808592,0.00000000
2022-06-20 00:00:00 UTC+0,0.00006085,67021789.798980,0.00000000
2022-06-19 00:00:00 UTC+0,0.00005543,57862860.545281,0.00000000
2022-06-18 00:00:00 UTC+0,0.00005898,31319435.970521,0.00000000
2022-06-17 00:00:00 UTC+0,0.00005788,58145685.819482,0.00000000
2022-06-16 00:00:00 UTC+0,0.00006167,87425761.471738,0.00000000
2022-06-15 00:00:00 UTC+0,0.00006046,84324153.415077,0.00000000
2022-06-14 00:00:00 UTC+0,0.00006037,138654756.875261,0.00000000
2022-06-13 00:00:00 UTC+0,0.00006879,133150801.624452,0.00000000
2022-06-12 00:00:00 UTC+0,0.00006905,120773781.347319,0.00000000
2022-06-11 00:00:00 UTC+0,0.00007006,190681351.890507,768841921.18388950
2022-06-10 00:00:00 UTC+0,0.00007512,521759742.051771,768841921.18388950
2022-06-09 00:00:00 UTC+0,0.00004668,129106432.657904,768841921.18388950
2022-06-08 00:00:00 UTC+0,0.00006380,118628936.129066,768841921.18388950
2022-06-07 00:00:00 UTC+0,0.00008053,82041776.308541,768841921.18388950
2022-06-06 00:00:00 UTC+0,0.00007953,130765281.890424,768841921.18388950
2022-06-05 00:00:00 UTC+0,0.00009269,59137511.221102,768841921.18388950
2022-06-04 00:00:00 UTC+0,0.00009576,87964484.721796,768841921.18388950
2022-06-03 00:00:00 UTC+0,0.00010064,148669420.973023,768841921.18388950
2022-06-02 00:00:00 UTC+0,0.00010008,271651328.000710,768841921.18388950
2022-06-01 00:00:00 UTC+0,0.00011422,382606233.818806,768841921.18388950
2022-05-31 00:00:00 UTC+0,0.00012598,654614015.171384,768841921.18388950
2022-05-30 00:00:00 UTC+0,0.00009904,64606838.672925,768841921.18388950
2022-05-29 00:00:00 UTC+0,0.00008942,85768180.432932,768841921.18388950
2022-05-28 00:00:00 UTC+0,0.00012694,52945658.145142,842010389.45432190
2022-05-27 00:00:00 UTC+0,0.00015154,142301452.296673,998886312.21087130
2022-05-26 00:00:00 UTC+0,0.00017928,652953106.476443,1174531021.89090870
2022-05-25 00:00:00 UTC+0,0.00017970,353227856.632067,1171645567.48083520
2022-05-24 00:00:00 UTC+0,0.00016055,810933220.022452,1054999436.67160990
2022-05-23 00:00:00 UTC+0,0.00018989,1362186176.082847,1261959421.28315600
2022-05-22 00:00:00 UTC+0,0.00012254,330872078.280455,786294719.61127800
2022-05-21 00:00:00 UTC+0,0.00011959,207695361.087368,786794944.76653540
2022-05-20 00:00:00 UTC+0,0.00013335,400751326.710481,873118055.88879990
2022-05-19 00:00:00 UTC+0,0.00014623,564682732.630535,964402351.13299380
2022-05-18 00:00:00 UTC+0,0.00018680,961575735.550590,1222590130.23889780
2022-05-17 00:00:00 UTC+0,0.00019473,2267271774.511470,1254453193.95759270
2022-05-16 00:00:00 UTC+0,0.00021535,2803545508.987773,1388113254.91286250
2022-05-15 00:00:00 UTC+0,0.00044671,5857788046.175882,2950187393.33406640
2022-05-14 00:00:00 UTC+0,0.00011553,973606611.680943,738335135.29635830
2022-05-13 00:00:00 UTC+0,0.00121919,6801040372.124541,492088950.20139766
2022-05-12 00:00:00 UTC+0,1.06287811,16547891266.360281,1636528516.69071200
2022-05-11 00:00:00 UTC+0,16.86665349,11400022296.785332,6530663269.59281700
2022-05-10 00:00:00 UTC+0,33.14368214,6489564173.364168,11693885984.43856800
2022-05-09 00:00:00 UTC+0,63.85641647,5213839316.344893,21892228417.59075500
2022-05-08 00:00:00 UTC+0,68.57732204,2926696391.734641,23535728154.46607200
2022-05-07 00:00:00 UTC+0,77.56477550,2212240363.237246,26565180436.70917500
2022-05-06 00:00:00 UTC+0,82.61972700,2146296892.697984,28341147676.84511000
2022-05-05 00:00:00 UTC+0,86.13603708,1888644393.507533,29635965555.25951400
2022-05-04 00:00:00 UTC+0,82.66906380,1416039479.387090,28477340801.56673400
2022-05-03 00:00:00 UTC+0,84.45367325,1878526070.527627,29031064708.32433700
2022-05-02 00:00:00 UTC+0,82.31620478,1852097516.455454,28403965670.63023800
2022-05-01 00:00:00 UTC+0,78.70262669,1667513634.538598,27145587485.90973700
2022-04-30 00:00:00 UTC+0,85.05987479,1980106583.806434,29441120262.84295300
2022-04-29 00:00:00 UTC+0,88.51867573,1957058798.413534,30589329987.84082400
2022-04-28 00:00:00 UTC+0,89.16273119,1800610460.794741,30838513459.91049600
2022-04-27 00:00:00 UTC+0,88.61420952,2511863203.206245,30760962849.01546500
2022-04-26 00:00:00 UTC+0,97.03812115,3009179945.210822,33760655878.12653000
2022-04-25 00:00:00 UTC+0,90.46092850,1264483571.759087,31640180456.47869500
2022-04-24 00:00:00 UTC+0,89.60879424,1241430199.808627,31279442632.29167600
2022-04-23 00:00:00 UTC+0,93.68809957,2621467134.638693,32813276070.48624400
2022-04-22 00:00:00 UTC+0,90.67972695,2428602079.499369,31837088482.10139000
2022-04-21 00:00:00 UTC+0,94.93576480,2077140993.694405,33510619570.68268000
2022-04-20 00:00:00 UTC+0,95.71395939,2585888026.539725,33875710595.75004000
2022-04-19 00:00:00 UTC+0,91.15005209,2768383593.290505,31979872121.69085000
